id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#Case Manager:unauthorized error message->Case Manager:unauthorized error message,Reset Password,undefined,0,0,0,0
2,stl#Case Manager:case management page->Case Manager:case management page,Reset Password,undefined,1,0,0,0
3,stl#Case Manager:invalid answer for security question->Case Manager:invalid answer for security question,Reset Password,undefined,1,0,0,0
4,stl#Case Manager:Reset password button->Case Manager:Reset password button->Reset password button:validate role of user->validate role of user:unauthorized error message,Reset Password,undefined,0,2,0,0
5,stl#Case Manager:Reset password button->Case Manager:Reset password button->Reset password button:validate role of user->validate role of user:role,Reset Password,undefined,0,2,0,0
6,stl#Case Manager:Reset password button->Case Manager:Reset password button->Reset password button:validate role of user->validate role of user:reset page->reset page:validate answer of security question->validate answer of security question:reset new password->reset new password:case management page,Reset Password,undefined,2,4,0,0
7,stl#Case Manager:Reset password button->Case Manager:Reset password button->Reset password button:validate role of user->validate role of user:reset page->reset page:validate answer of security question->validate answer of security question:reset new password->reset new password:User,Reset Password,undefined,1,4,0,0
8,stl#Case Manager:Reset password button->Case Manager:Reset password button->Reset password button:validate role of user->validate role of user:reset page->reset page:validate answer of security question->validate answer of security question:invalid answer for security question,Reset Password,undefined,2,3,0,0
9,stl#Case Manager:reset page->Case Manager:reset page->reset page:validate answer of security question->validate answer of security question:reset new password->reset new password:case management page,Reset Password,undefined,2,2,0,0
10,stl#Case Manager:reset page->Case Manager:reset page->reset page:validate answer of security question->validate answer of security question:reset new password->reset new password:User,Reset Password,undefined,1,2,0,0
11,stl#Case Manager:reset page->Case Manager:reset page->reset page:validate answer of security question->validate answer of security question:invalid answer for security question,Reset Password,undefined,2,1,0,0
12,stl#Administrator:unauthorized error message->Administrator:unauthorized error message,Reset Password,undefined,0,0,0,0
13,stl#Administrator:Reset password button->Administrator:Reset password button->Reset password button:validate role of user->validate role of user:unauthorized error message,Reset Password,undefined,0,2,0,0
14,stl#Administrator:Reset password button->Administrator:Reset password button->Reset password button:validate role of user->validate role of user:role,Reset Password,undefined,0,2,0,0
15,stl#Administrator:Reset password button->Administrator:Reset password button->Reset password button:validate role of user->validate role of user:reset page->reset page:validate answer of security question->validate answer of security question:reset new password->reset new password:case management page,Reset Password,undefined,2,4,0,0
16,stl#Administrator:Reset password button->Administrator:Reset password button->Reset password button:validate role of user->validate role of user:reset page->reset page:validate answer of security question->validate answer of security question:reset new password->reset new password:User,Reset Password,undefined,1,4,0,0
17,stl#Administrator:Reset password button->Administrator:Reset password button->Reset password button:validate role of user->validate role of user:reset page->reset page:validate answer of security question->validate answer of security question:invalid answer for security question,Reset Password,undefined,2,3,0,0
18,stl#Administrator:reset page->Administrator:reset page->reset page:validate answer of security question->validate answer of security question:reset new password->reset new password:case management page,Reset Password,undefined,2,2,0,0
19,stl#Administrator:reset page->Administrator:reset page->reset page:validate answer of security question->validate answer of security question:reset new password->reset new password:User,Reset Password,undefined,1,2,0,0
20,stl#Administrator:reset page->Administrator:reset page->reset page:validate answer of security question->validate answer of security question:invalid answer for security question,Reset Password,undefined,2,1,0,0
21,stl#Administrator:case management page->Administrator:case management page,Reset Password,undefined,1,0,0,0
22,stl#Administrator:invalid answer for security question->Administrator:invalid answer for security question,Reset Password,undefined,1,0,0,0
