id,element,useCase,type,component
1,User:Modifies the text that displays on that page,edit page on website,control,Displayslistoftablesalongwithemptydropbuttonsnexttothem
2,User:selects page to edit,edit page on website,boundary,webpage
3,User:Clicks update button,edit page on website,control,clicksnext
4,User:Homepage,edit page on website,boundary,webpage
5,Clicks update button:Displays error message indicating why the update failed,edit page on website,control,Displayslistoftablesalongwithemptydropbuttonsnexttothem
6,Displays error message indicating why the update failed:Homepage,edit page on website,boundary,webpage
7,Displays message saying page has been updated:Displays error message indicating why the update failed,edit page on website,control,Displayslistoftablesalongwithemptydropbuttonsnexttothem
8,Modifies the text that displays on that page:Displays message saying page has been updated,edit page on website,control,webpage update compenonet
9,selects page to edit:Displays message saying page has been updated,edit page on website,control,webpage update compenonet
10,stl#User:Modifies the text that displays on that page,edit page on website,Stimulus,undefined
11,stl#User:selects page to edit,edit page on website,Stimulus,undefined
12,stl#User:Clicks update button,edit page on website,Stimulus,undefined
13,stl#User:Homepage,edit page on website,Stimulus,undefined
