id,path,transactional,path_length,diagram,useCase
1,Actor->view photo->upload->upload choice,CTRL,4,Use Case Model,View photos on device
2,Actor->view photo->upload->upload choice,INT,4,Use Case Model,View photos on device
3,Actor->camera roll->choose a photo->view photo,CTRL,4,Use Case Model,View photos on device
4,Actor->camera roll->choose a photo->view photo,INT,4,Use Case Model,View photos on device
5,Actor->my photos screen->process request->local photos->get photos successfully->camera roll,CTRL,6,Use Case Model,View photos on device
6,Actor->my photos screen->process request->local photos->get photos successfully->camera roll,DM,6,Use Case Model,View photos on device
7,Actor->my photos screen->process request->local photos->get photos successfully->camera roll,EQ,6,Use Case Model,View photos on device
8,Actor->my photos screen->process request->local photos->get photos successfully->camera roll,INT,6,Use Case Model,View photos on device
