id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#administrator:survey import page->administrator:survey import page->survey import page:retrieve survey detail->retrieve survey detail:prompt error message->prompt error message:error message,Import a survey from survey monkey,5,1,3,0,0
2,stl#administrator:survey import page->administrator:survey import page->survey import page:retrieve survey detail->retrieve survey detail:survey monkey,Import a survey from survey monkey,4,1,2,0,0
3,stl#administrator:error message->administrator:error message,Import a survey from survey monkey,2,0,1,0,0
4,stl#administrator:survey list page->administrator:survey list page->survey list page:retrieve the survey detail->retrieve the survey detail:check survey and insert to data to database->check survey and insert to data to database:survey import page->survey import page:retrieve survey detail->retrieve survey detail:prompt error message->prompt error message:error message,Import a survey from survey monkey,8,3,3,1,0
5,stl#administrator:survey list page->administrator:survey list page->survey list page:retrieve the survey detail->retrieve the survey detail:check survey and insert to data to database->check survey and insert to data to database:survey import page->survey import page:retrieve survey detail->retrieve survey detail:survey monkey,Import a survey from survey monkey,7,3,2,1,0
6,stl#administrator:survey list page->administrator:survey list page->survey list page:retrieve the survey detail->retrieve the survey detail:check survey and insert to data to database->check survey and insert to data to database:survey database,Import a survey from survey monkey,5,2,0,2,0
7,stl#administrator:survey list page->administrator:survey list page->survey list page:retrieve the survey detail->retrieve the survey detail:check survey and insert to data to database->check survey and insert to data to database:survey monkey,Import a survey from survey monkey,5,2,1,1,0
8,stl#administrator:survey list page->administrator:survey list page->survey list page:retrieve the survey detail->retrieve the survey detail:survey detail,Import a survey from survey monkey,4,2,1,0,0
9,stl#administrator:logout button->administrator:logout button->logout button:logout user->logout user:redirect to HKZ login page,Logout,4,3,0,0,0
10,stl#administrator:redirect to HKZ login page->administrator:redirect to HKZ login page,Logout,2,1,0,0,0
11,stl#administrator:question list->administrator:question list,Navigate in the category list,2,1,0,0,0
12,stl#administrator:question->administrator:question,Navigate in the category list,2,1,0,0,0
13,stl#administrator:question category list->administrator:question category list->question category list:display a quesiton list of selected question type->display a quesiton list of selected question type:display question list->display question list:answer,Navigate in the category list,5,3,0,1,0
14,stl#administrator:question category list->administrator:question category list->question category list:display a quesiton list of selected question type->display a quesiton list of selected question type:display question list->display question list:display question->display question:question,Navigate in the category list,6,5,0,0,0
15,stl#administrator:question category list->administrator:question category list->question category list:display a quesiton list of selected question type->display a quesiton list of selected question type:display question list->display question list:display question->display question:question list,Navigate in the category list,6,5,0,0,0
16,stl#administrator:question category list->administrator:question category list->question category list:display a quesiton list of selected question type->display a quesiton list of selected question type:display question list->display question list:question list,Navigate in the category list,5,4,0,0,0
17,stl#administrator:question category list->administrator:question category list->question category list:display a quesiton list of selected question type->display a quesiton list of selected question type:question list,Navigate in the category list,4,3,0,0,0
18,stl#administrator:shcool list->administrator:shcool list->shcool list:display path list->display path list:display survey list and question list->display survey list and question list:survey list,Navigate in the category list,5,3,1,0,0
19,stl#administrator:shcool list->administrator:shcool list->shcool list:display path list->display path list:path list,Navigate in the category list,4,3,0,0,0
20,stl#administrator:shcool list->administrator:shcool list->shcool list:display path list->display path list:survey list,Navigate in the category list,4,2,1,0,0
21,stl#administrator:survey list->administrator:survey list,Navigate in the category list,2,0,1,0,0
22,stl#administrator:path list->administrator:path list,Navigate in the category list,2,1,0,0,0
23,stl#administrator:new survey button->administrator:new survey button->new survey button:retrive school path and survey->retrive school path and survey:display school list->display school list:shcool list->shcool list:display path list->display path list:display survey list and question list->display survey list and question list:survey list,Navigate in the category list,8,4,3,0,0
24,stl#administrator:new survey button->administrator:new survey button->new survey button:retrive school path and survey->retrive school path and survey:display school list->display school list:shcool list->shcool list:display path list->display path list:path list,Navigate in the category list,7,4,2,0,0
25,stl#administrator:new survey button->administrator:new survey button->new survey button:retrive school path and survey->retrive school path and survey:display school list->display school list:shcool list->shcool list:display path list->display path list:survey list,Navigate in the category list,7,3,3,0,0
26,stl#administrator:new survey button->administrator:new survey button->new survey button:retrive school path and survey->retrive school path and survey:survey list,Navigate in the category list,4,0,3,0,0
27,stl#administrator:success message->administrator:success message,add a school by name or address,2,0,1,0,0
28,stl#administrator:same school and name message->administrator:same school and name message,add a school by name or address,2,0,1,0,0
29,stl#administrator:school list page->administrator:school list page->school list page:retrieve school information from db->retrieve school information from db:display error message for same name and address->display error message for same name and address:same school and name message,add a school by name or address,5,2,2,0,0
30,stl#administrator:school list page->administrator:school list page->school list page:retrieve school information from db->retrieve school information from db:insert the school and address->insert the school and address:school informaiton,add a school by name or address,5,2,1,1,0
31,stl#administrator:school list page->administrator:school list page->school list page:retrieve school information from db->retrieve school information from db:insert the school and address->insert the school and address:success message,add a school by name or address,5,2,2,0,0
32,stl#administrator:school list page->administrator:school list page->school list page:retrieve school information from db->retrieve school information from db:school informaiton,add a school by name or address,4,2,0,1,0
33,stl#administrator:insert success->administrator:insert success,add markers,2,1,0,0,0
34,stl#administrator:error message for over 500 characters->administrator:error message for over 500 characters,add markers,2,1,0,0,0
35,stl#administrator:map of selected paths->administrator:map of selected paths->map of selected paths:display comment box over map->display comment box over map:comment text over map->comment text over map:insert the comment->insert the comment:comment,add markers,6,1,4,0,0
36,stl#administrator:map of selected paths->administrator:map of selected paths->map of selected paths:display comment box over map->display comment box over map:comment text over map->comment text over map:insert the comment->insert the comment:display question->display question:question list,add markers,7,3,3,0,0
37,stl#administrator:map of selected paths->administrator:map of selected paths->map of selected paths:display comment box over map->display comment box over map:comment text over map->comment text over map:insert the comment->insert the comment:display question->display question:insert success,add markers,7,3,3,0,0
38,stl#administrator:map of selected paths->administrator:map of selected paths->map of selected paths:display comment box over map->display comment box over map:comment text over map->comment text over map:insert the comment->insert the comment:error message for over 500 characters,add markers,6,2,3,0,0
39,stl#administrator:map of selected paths->administrator:map of selected paths->map of selected paths:display comment box over map->display comment box over map:comment text over map->comment text over map:insert the comment->insert the comment:insert success,add markers,6,2,3,0,0
40,stl#administrator:map of selected paths->administrator:map of selected paths->map of selected paths:display comment box over map->display comment box over map:question list,add markers,4,2,1,0,0
41,stl#administrator:school list page->administrator:school list page->school list page:pin the location in map->pin the location in map:map view->map view:drap starting point and type path name->drap starting point and type path name:success message,add path,6,2,3,0,0
42,stl#administrator:school list page->administrator:school list page->school list page:pin the location in map->pin the location in map:map view->map view:drap starting point and type path name->drap starting point and type path name:save path and location information->save path and location information:path and location information,add path,7,2,4,0,0
43,stl#administrator:success message->administrator:success message,add path,2,0,1,0,0
44,stl#administrator:map view->administrator:map view->map view:drap starting point and type path name->drap starting point and type path name:success message,add path,4,1,2,0,0
45,stl#administrator:map view->administrator:map view->map view:drap starting point and type path name->drap starting point and type path name:save path and location information->save path and location information:path and location information,add path,5,1,3,0,0
46,stl#administrator:quetion category list->administrator:quetion category list,answer survey questions,2,1,0,0,0
47,stl#administrator:question list->administrator:question list->question list:update the answer  in the temporary storage file->update the answer  in the temporary storage file:display next question->display next question:answer,answer survey questions,5,2,0,2,0
48,stl#administrator:question list->administrator:question list->question list:update the answer  in the temporary storage file->update the answer  in the temporary storage file:display next question->display next question:display a comment question->display a comment question:question list->question list:update the answer  in the temporary storage file,answer survey questions,7,4,0,2,0
49,stl#administrator:question list->administrator:question list->question list:update the answer  in the temporary storage file->update the answer  in the temporary storage file:display next question->display next question:display a comment question->display a comment question:display tally question->display tally question:display a function menu->display a function menu:question list->question list:update the answer  in the temporary storage file,answer survey questions,9,5,1,2,0
50,stl#administrator:question list->administrator:question list->question list:update the answer  in the temporary storage file->update the answer  in the temporary storage file:display next question->display next question:display a comment question->display a comment question:display tally question->display tally question:display a function menu->display a function menu:execute featurena and display categories->execute featurena and display categories:category button,answer survey questions,9,6,1,1,0
51,stl#administrator:question list->administrator:question list->question list:update the answer  in the temporary storage file->update the answer  in the temporary storage file:display next question->display next question:display a comment question->display a comment question:display tally question->display tally question:display a function menu->display a function menu:execute featurena and display categories->execute featurena and display categories:quetion category list,answer survey questions,9,6,1,1,0
52,stl#administrator:question list->administrator:question list->question list:update the answer  in the temporary storage file->update the answer  in the temporary storage file:display next question->display next question:display a comment question->display a comment question:display tally question->display tally question:question list->question list:update the answer  in the temporary storage file,answer survey questions,8,5,0,2,0
53,stl#administrator:question list->administrator:question list->question list:update the answer  in the temporary storage file->update the answer  in the temporary storage file:display next question->display next question:question list->question list:update the answer  in the temporary storage file,answer survey questions,6,3,0,2,0
54,stl#administrator:question list->administrator:question list->question list:update the answer  in the temporary storage file->update the answer  in the temporary storage file:temporary storage file,answer survey questions,4,1,0,2,0
55,stl#administrator:category button->administrator:category button,answer survey questions,2,1,0,0,0
56,stl#administrator:path list->administrator:path list->path list:check if association between path and survey in db->check if association between path and survey in db:path and location information,associate a survey with a path,4,1,2,0,0
57,stl#administrator:path list->administrator:path list->path list:check if association between path and survey in db->check if association between path and survey in db:insert an association into db->insert an association into db:path and location information,associate a survey with a path,5,1,3,0,0
58,stl#administrator:path list->administrator:path list->path list:check if association between path and survey in db->check if association between path and survey in db:insert an association into db->insert an association into db:success message,associate a survey with a path,5,1,3,0,0
59,stl#administrator:success message->administrator:success message,associate a survey with a path,2,0,1,0,0
60,stl#administrator:school list amd survey list page->administrator:school list amd survey list page->school list amd survey list page:load path list from the database->load path list from the database:path db,associate a survey with a path,4,2,0,1,0
61,stl#administrator:school list amd survey list page->administrator:school list amd survey list page->school list amd survey list page:load path list from the database->load path list from the database:path list->path list:check if association between path and survey in db->check if association between path and survey in db:path and location information,associate a survey with a path,6,2,2,1,0
62,stl#administrator:school list amd survey list page->administrator:school list amd survey list page->school list amd survey list page:load path list from the database->load path list from the database:path list->path list:check if association between path and survey in db->check if association between path and survey in db:insert an association into db->insert an association into db:path and location information,associate a survey with a path,7,2,3,1,0
63,stl#administrator:school list amd survey list page->administrator:school list amd survey list page->school list amd survey list page:load path list from the database->load path list from the database:path list->path list:check if association between path and survey in db->check if association between path and survey in db:insert an association into db->insert an association into db:success message,associate a survey with a path,7,2,3,1,0
64,stl#administrator:school list page->administrator:school list page->school list page:load path list form db->load path list form db:display error message for same name and address->display error message for same name and address:path list->path list:check related answers under paths->check related answers under paths:prompt confirmation page->prompt confirmation page:confirmation page->confirmation page:delete the path and answers->delete the path and answers:path and location information,delete a path,10,1,7,1,0
65,stl#administrator:school list page->administrator:school list page->school list page:load path list form db->load path list form db:display error message for same name and address->display error message for same name and address:path list->path list:check related answers under paths->check related answers under paths:prompt confirmation page->prompt confirmation page:confirmation page->confirmation page:delete the path and answers->delete the path and answers:no answer under path message,delete a path,10,1,8,0,0
66,stl#administrator:school list page->administrator:school list page->school list page:load path list form db->load path list form db:display error message for same name and address->display error message for same name and address:path list->path list:check related answers under paths->check related answers under paths:prompt confirmation page->prompt confirmation page:confirmation page->confirmation page:delete the path and answers->delete the path and answers:success message,delete a path,10,1,8,0,0
67,stl#administrator:school list page->administrator:school list page->school list page:load path list form db->load path list form db:display error message for same name and address->display error message for same name and address:path list->path list:check related answers under paths->check related answers under paths:school informaiton,delete a path,7,1,4,1,0
68,stl#administrator:school list page->administrator:school list page->school list page:load path list form db->load path list form db:display error message for same name and address->display error message for same name and address:path list->path list:check related answers under paths->check related answers under paths:path and location information,delete a path,7,1,4,1,0
69,stl#administrator:school list page->administrator:school list page->school list page:load path list form db->load path list form db:school informaiton,delete a path,4,1,1,1,0
70,stl#administrator:school list page->administrator:school list page->school list page:load path list form db->load path list form db:path db,delete a path,4,1,2,0,0
71,stl#administrator:school list page->administrator:school list page->school list page:load path list form db->load path list form db:path list->path list:check related answers under paths->check related answers under paths:prompt confirmation page->prompt confirmation page:confirmation page->confirmation page:delete the path and answers->delete the path and answers:path and location information,delete a path,9,1,6,1,0
72,stl#administrator:school list page->administrator:school list page->school list page:load path list form db->load path list form db:path list->path list:check related answers under paths->check related answers under paths:prompt confirmation page->prompt confirmation page:confirmation page->confirmation page:delete the path and answers->delete the path and answers:no answer under path message,delete a path,9,1,7,0,0
73,stl#administrator:school list page->administrator:school list page->school list page:load path list form db->load path list form db:path list->path list:check related answers under paths->check related answers under paths:prompt confirmation page->prompt confirmation page:confirmation page->confirmation page:delete the path and answers->delete the path and answers:success message,delete a path,9,1,7,0,0
74,stl#administrator:school list page->administrator:school list page->school list page:load path list form db->load path list form db:path list->path list:check related answers under paths->check related answers under paths:school informaiton,delete a path,6,1,3,1,0
75,stl#administrator:school list page->administrator:school list page->school list page:load path list form db->load path list form db:path list->path list:check related answers under paths->check related answers under paths:path and location information,delete a path,6,1,3,1,0
76,stl#administrator:confirmation page->administrator:confirmation page->confirmation page:delete the path and answers->delete the path and answers:path and location information,delete a path,4,0,2,1,0
77,stl#administrator:confirmation page->administrator:confirmation page->confirmation page:delete the path and answers->delete the path and answers:no answer under path message,delete a path,4,0,3,0,0
78,stl#administrator:confirmation page->administrator:confirmation page->confirmation page:delete the path and answers->delete the path and answers:success message,delete a path,4,0,3,0,0
79,stl#administrator:path list->administrator:path list->path list:check related answers under paths->check related answers under paths:prompt confirmation page->prompt confirmation page:confirmation page->confirmation page:delete the path and answers->delete the path and answers:path and location information,delete a path,7,0,5,1,0
80,stl#administrator:path list->administrator:path list->path list:check related answers under paths->check related answers under paths:prompt confirmation page->prompt confirmation page:confirmation page->confirmation page:delete the path and answers->delete the path and answers:no answer under path message,delete a path,7,0,6,0,0
81,stl#administrator:path list->administrator:path list->path list:check related answers under paths->check related answers under paths:prompt confirmation page->prompt confirmation page:confirmation page->confirmation page:delete the path and answers->delete the path and answers:success message,delete a path,7,0,6,0,0
82,stl#administrator:path list->administrator:path list->path list:check related answers under paths->check related answers under paths:school informaiton,delete a path,4,0,2,1,0
83,stl#administrator:path list->administrator:path list->path list:check related answers under paths->check related answers under paths:path and location information,delete a path,4,0,2,1,0
84,stl#administrator:no answer under path message->administrator:no answer under path message,delete a path,2,0,1,0,0
85,stl#administrator:success message->administrator:success message,delete a path,2,0,1,0,0
86,stl#administrator:success message->administrator:success message,delete a school,2,0,1,0,0
87,stl#administrator:school list page->administrator:school list page->school list page:retrieve school information from db->retrieve school information from db:delete the school and address->delete the school and address:success message,delete a school,5,0,1,3,0
88,stl#administrator:school list page->administrator:school list page->school list page:retrieve school information from db->retrieve school information from db:delete the school and address->delete the school and address:school informaiton,delete a school,5,0,0,4,0
89,stl#administrator:school list page->administrator:school list page->school list page:retrieve school information from db->retrieve school information from db:display error message for same name and address->display error message for same name and address:same school and name message->same school and name message:redirect survey deletion page->redirect survey deletion page:school list page->school list page:retrieve school information from db,delete a school,8,0,3,4,0
90,stl#administrator:school list page->administrator:school list page->school list page:retrieve school information from db->retrieve school information from db:school informaiton,delete a school,4,0,0,3,0
91,stl#administrator:same school and name message->administrator:same school and name message->same school and name message:redirect survey deletion page->redirect survey deletion page:school list page->school list page:retrieve school information from db->retrieve school information from db:delete the school and address->delete the school and address:success message,delete a school,7,0,3,3,0
92,stl#administrator:same school and name message->administrator:same school and name message->same school and name message:redirect survey deletion page->redirect survey deletion page:school list page->school list page:retrieve school information from db->retrieve school information from db:delete the school and address->delete the school and address:school informaiton,delete a school,7,0,2,4,0
93,stl#administrator:same school and name message->administrator:same school and name message->same school and name message:redirect survey deletion page->redirect survey deletion page:school list page->school list page:retrieve school information from db->retrieve school information from db:display error message for same name and address->display error message for same name and address:same school and name message->same school and name message:redirect survey deletion page,delete a school,8,0,5,2,0
94,stl#administrator:same school and name message->administrator:same school and name message->same school and name message:redirect survey deletion page->redirect survey deletion page:school list page->school list page:retrieve school information from db->retrieve school information from db:school informaiton,delete a school,6,0,2,3,0
95,stl#administrator:confirmation message->administrator:confirmation message->confirmation message:redirect survey deletion page->redirect survey deletion page:survey list page->survey list page:check answers under survey->check answers under survey:confirm message about irreversible operation->confirm message about irreversible operation:confirmation message->confirmation message:delete survey from db->delete survey from db:delete succes message,delete a survey,9,3,5,0,0
96,stl#administrator:confirmation message->administrator:confirmation message->confirmation message:redirect survey deletion page->redirect survey deletion page:survey list page->survey list page:check answers under survey->check answers under survey:confirm message about irreversible operation->confirm message about irreversible operation:confirmation message->confirmation message:delete survey from db->delete survey from db:survey db,delete a survey,9,2,6,0,0
97,stl#administrator:confirmation message->administrator:confirmation message->confirmation message:redirect survey deletion page->redirect survey deletion page:survey list page->survey list page:check answers under survey->check answers under survey:confirm message about irreversible operation->confirm message about irreversible operation:confirmation message->confirmation message:delete survey from db->delete survey from db:survey monkey,delete a survey,9,2,6,0,0
98,stl#administrator:confirmation message->administrator:confirmation message->confirmation message:redirect survey deletion page->redirect survey deletion page:survey list page->survey list page:check answers under survey->check answers under survey:confirm message about irreversible operation->confirm message about irreversible operation:confirmation message->confirmation message:redirect survey deletion page,delete a survey,8,1,6,0,0
99,stl#administrator:confirmation message->administrator:confirmation message->confirmation message:redirect survey deletion page->redirect survey deletion page:survey list page->survey list page:check answers under survey->check answers under survey:confirm message about irreversible operation->confirm message about irreversible operation:survey database,delete a survey,7,1,4,1,0
100,stl#administrator:confirmation message->administrator:confirmation message->confirmation message:redirect survey deletion page->redirect survey deletion page:survey list page->survey list page:check answers under survey->check answers under survey:confirm message about irreversible operation->confirm message about irreversible operation:survey monkey,delete a survey,7,1,5,0,0
