id,element,useCase,type,component
1,User:Choose employer,view employer profile,boundary,Employer Profile
2,User:Homepage,view employer profile,boundary,Homepage
3,User:Click View empolyer ,view employer profile,boundary,ClickonAdd
4,Choose employer:display employeer detail information,view employer profile,boundary,Employer Profile
5,Click View empolyer :diplay employer  list   profile,view employer profile,boundary,Employer Profile
6,display employeer detail information:Homepage,view employer profile,boundary,Homepage
7,diplay employer  list   profile:display employeer detail information,view employer profile,boundary,Employer Profile
8,stl#User:Choose employer,view employer profile,Stimulus,undefined
9,stl#User:Homepage,view employer profile,Stimulus,undefined
10,stl#User:Click View empolyer ,view employer profile,Stimulus,undefined
