id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#User:Clicks Submit	->User:Clicks Submit	->Clicks Submit	:Validates the form->Validates the form:Logs in the user->Logs in the user:Sends and email notification of the new user account created->Sends and email notification of the new user account created:Homepage,Register,6,4,0,1,0
2,stl#User:Clicks Submit	->User:Clicks Submit	->Clicks Submit	:Validates the form->Validates the form:Register db,Register,4,2,0,1,0
3,stl#User:Click on register button->User:Click on register button->Click on register button:Register   information->Register   information:Validates the form->Validates the form:Logs in the user->Logs in the user:Sends and email notification of the new user account created->Sends and email notification of the new user account created:Homepage,Register,7,4,0,2,0
4,stl#User:Click on register button->User:Click on register button->Click on register button:Register   information->Register   information:Validates the form->Validates the form:Register db,Register,5,2,0,2,0
5,stl#User:Homepage->User:Homepage,Register,2,1,0,0,0
6,stl#User:Fills out the registration form ->User:Fills out the registration form ->Fills out the registration form :Validates the form->Validates the form:Logs in the user->Logs in the user:Sends and email notification of the new user account created->Sends and email notification of the new user account created:Homepage,Register,6,4,0,1,0
7,stl#User:Fills out the registration form ->User:Fills out the registration form ->Fills out the registration form :Validates the form->Validates the form:Register db,Register,4,2,0,1,0
