id,element,useCase,type,component
1,User:New file button,New/Open File,boundary,Buildbutton
2,User:File selector,New/Open File,entity,Fileselector
3,User:open file button,New/Open File,boundary,Buildbutton
4,File selector:open file,New/Open File,entity,Fileselector
5,display file selector:File selector,New/Open File,entity,Fileselector
6,New file button:create new file,New/Open File,boundary,demoinstructioncreatepanel
7,create new file:file,New/Open File,entity,Fileselector
8,create new file:popup parameter change dialog,New/Open File,control,parametersetdialog
9,open file button:display file selector,New/Open File,entity,Fileselector
10,open file:file,New/Open File,entity,Fileselector
11,popup parameter change dialog:open file button,New/Open File,boundary,Buildbutton
12,stl#User:New file button,New/Open File,Stimulus,undefined
13,stl#User:File selector,New/Open File,Stimulus,undefined
14,stl#User:open file button,New/Open File,Stimulus,undefined
