NUM,UC,Tran_Num,Activity_Num,Actor_Num,Component_num,Boundary_Num,Control_Num,Entity_Num,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD, Avg_TC, Avg_DETs, Arch_Diff,EI,EO,EQ,FN,NI,NE,EXT,ERY,RED,WRT,SWTI,SWTII,SWTIII
1,Add new pages,4,9,0,1,1,0,0,0,0,1,0,1,0,1,3,1,17,8,13,0,136,0,0,16,4,4,4,4.29,8.71,0,0,4.0592,18.608800000000002,10.0522
2,Add/Remove Product in Shopping cart,4,9,0,2,1,0,1,0,0,1,0,1,0,1,3,1,17,4.384615384615385,13,2,74.53846153846155,0,5,12,4,3,4,2.66,1.34,6.6899999999999995,2.31,4.0592,8.107,6.4056999999999995
3,Change website designs,4,9,0,2,2,0,0,0,0,1,0,1,0,1,3,1,17,4.384615384615385,13,0,74.53846153846155,0,0,16,4,4,4,4.29,8.71,0,0,4.0592,8.107,6.4057
4,Contact the admin using the contact form,4,9,0,3,2,1,0,0,0,1,0,1,0,1,3,1,17,2.6923076923076925,13,0,45.769230769230774,0,0,16,4,4,4,2.97,6.03,0,0,4.0592,5.3344,4.7622
5,Maintain blog,4,9,0,2,2,0,0,0,0,1,0,1,0,1,3,1,17,4.384615384615385,13,1,74.53846153846155,0,0,16,4,4,4,4.29,8.71,0,0,4.0592,8.107,6.4057
6,Updated via Social Media,4,9,0,2,1,1,0,0,0,1,0,2,0,1,2,2,8.5,4.384615384615385,6.5,0,37.269230769230774,0,5,12,4,3,4,2.66,1.34,0,0,4.0592,8.107,6.405700000000001
7,Use website to Purchase product,4,9,0,3,2,0,1,0,0,1,0,1,0,1,3,1,17,3.3846153846153846,13,0,57.53846153846154,4,0,12,4,4,3,3.3000000000000003,8.700000000000001,0,1,4.0592,7.272,5.6077
8,View Product,3,8,0,2,2,0,0,0,0,1,0,1,0,1,2,1,13,3.6,10,4,46.800000000000004,0,0,12,3,3,3,3.3000000000000003,6.7,0,0,3.0443999999999996,6.096299999999999,4.393400000000001
9,Write a blog comment,3,8,0,2,1,1,0,0,0,1,0,1,0,1,2,1,13,4.1,10,0,53.3,0,0,12,3,3,3,2.31,4.69,0,0,3.0443999999999996,7.0329999999999995,5.2389
