id,path,transactional,path_length,diagram,useCase
1,Actor->Create Event Screen->Handle Creation Error->Set Password Screen,CTRL,4,Use Case Model,Reserve a Hashtag
2,Actor->Create Event Screen->Handle Creation Error->Set Password Screen,INT,4,Use Case Model,Reserve a Hashtag
3,Actor->Create Event Screen->Create new event with hashtag->Handle Creation Error->Set Password Screen,CTRL,5,Use Case Model,Reserve a Hashtag
4,Actor->Create Event Screen->Create new event with hashtag->Handle Creation Error->Set Password Screen,INT,5,Use Case Model,Reserve a Hashtag
5,Actor->Create Event Screen->Create new event with hashtag->Event Collection,CTRL,4,Use Case Model,Reserve a Hashtag
6,Actor->Create Event Screen->Create new event with hashtag->Event Collection,DM,4,Use Case Model,Reserve a Hashtag
7,Actor->Create Event Screen->Create new event with hashtag->Event Collection,EI,4,Use Case Model,Reserve a Hashtag
8,Actor->Create Event Screen->Create new event with hashtag->Event,CTRL,4,Use Case Model,Reserve a Hashtag
9,Actor->Create Event Screen->Create new event with hashtag->Event,DM,4,Use Case Model,Reserve a Hashtag
10,Actor->Create Event Screen->Create new event with hashtag->Event,EI,4,Use Case Model,Reserve a Hashtag
11,Actor->Set Password Screen->Create new event with hashtag->Event Collection,CTRL,4,Use Case Model,Reserve a Hashtag
12,Actor->Set Password Screen->Create new event with hashtag->Event Collection,DM,4,Use Case Model,Reserve a Hashtag
13,Actor->Set Password Screen->Create new event with hashtag->Event Collection,EI,4,Use Case Model,Reserve a Hashtag
14,Actor->Set Password Screen->Create new event with hashtag->Event,CTRL,4,Use Case Model,Reserve a Hashtag
15,Actor->Set Password Screen->Create new event with hashtag->Event,DM,4,Use Case Model,Reserve a Hashtag
16,Actor->Set Password Screen->Create new event with hashtag->Event,EI,4,Use Case Model,Reserve a Hashtag
