id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,tour info error,boundary,0,2,Upload tours,Upload tours,
2,tour info,entity,0,1,Upload tours,Upload tours,
3,process tour,control,2,1,Upload tours,Upload tours,
4,tour info page,boundary,1,1,Upload tours,Upload tours,
5,Creator,actor,2,0,Upload tours,Upload tours,
