id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#User:Login page->User:Login page->Login page:Validate usename and password->Validate usename and password:Confirmation page ->Confirmation page :Homepage,Login,5,2,2,0,0
2,stl#User:Login page->User:Login page->Login page:Validate usename and password->Validate usename and password:Confirmation page ->Confirmation page :Login page->Login page:Validate usename and password,Login,6,2,3,0,0
3,stl#User:Homepage->User:Homepage,Login,2,1,0,0,0
