id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:no site information->User:no site information,Get Directions,CTRL,2,0,16,1,32
2,stl#User:map with directions to site->User:map with directions to site,Get Directions,CTRL,2,0,16,1,32
3,stl#User:"direction" button->User:"direction" button->"direction" button:Display the map with directions->Display the map with directions:directions,Get Directions,CTRL,4,1,16,3,64
4,stl#User:"direction" button->User:"direction" button->"direction" button:Display the map with directions->Display the map with directions:no site information,Get Directions,CTRL,4,1,16,3,64
5,stl#User:"direction" button->User:"direction" button->"direction" button:Display the map with directions->Display the map with directions:Display a map with with selection form for transportation->Display a map with with selection form for transportation:map with selection form for transportation->map with selection form for transportation:display map with directions to specific location->display map with directions to specific location:map with directions to site,Get Directions,CTRL,7,2,16,6,112
6,stl#User:"direction" button->User:"direction" button->"direction" button:Display the map with directions->Display the map with directions:Display a map with with selection form for transportation->Display a map with with selection form for transportation:map with selection form for transportation->map with selection form for transportation:display map with directions to specific location->display map with directions to specific location:directions,Get Directions,CTRL,7,2,16,6,112
7,stl#User:"direction" button->User:"direction" button->"direction" button:Display the map with directions->Display the map with directions:Display a map with with selection form for transportation->Display a map with with selection form for transportation:map with directions,Get Directions,CTRL,5,1,16,4,80
8,stl#User:"direction" button->User:"direction" button->"direction" button:Display the map with directions->Display the map with directions:Display a map with with selection form for transportation->Display a map with with selection form for transportation:directions,Get Directions,CTRL,5,1,16,4,80
9,stl#User:map with directions->User:map with directions,Get Directions,CTRL,2,0,16,1,32
10,stl#User:map with selection form for transportation->User:map with selection form for transportation->map with selection form for transportation:display map with directions to specific location->display map with directions to specific location:map with directions to site,Get Directions,CTRL,4,1,16,3,64
11,stl#User:map with selection form for transportation->User:map with selection form for transportation->map with selection form for transportation:display map with directions to specific location->display map with directions to specific location:directions,Get Directions,CTRL,4,1,16,3,64
