id,element,useCase,type,component
1,User:Export data file  page,Export Data File,control,Sensor Data Export File
2,User:Homepage,Export Data File,boundary,Homepage
3,Confirmation page:Export data file  page,Export Data File,control,Sensor Data Export File
4,Confirmation page:Homepage,Export Data File,boundary,Homepage
5,source of information exported into a file.:Confirmation page,Export Data File,control,Product Configuration
6,Export data file  page:source of information exported into a file.,Export Data File,control,Sensor Data Export File
7,stl#User:Export data file  page,Export Data File,Stimulus,undefined
8,stl#User:Homepage,Export Data File,Stimulus,undefined
