id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#Customer:First page->Customer:First page->First page:direct to create account page->direct to create account page:Create account page->Create account page:Store information cookies->Store information cookies:Web browerser-cookies storage->Web browerser-cookies storage:check information correctness->check information correctness:Valid information duplication->Valid information duplication:system database account information->system database account information:retrieve registered email->retrieve registered email:Send confirm email,Create Account,undefined,2,6,2,0
2,stl#Customer:First page->Customer:First page->First page:direct to create account page->direct to create account page:Create account page->Create account page:Store information cookies->Store information cookies:Web browerser-cookies storage->Web browerser-cookies storage:check information correctness->check information correctness:Valid information duplication->Valid information duplication:system database account information->system database account information:Check duplication->Check duplication:Create success page->Create success page:Success action->Success action:retrieve registered email->retrieve registered email:Send confirm email,Create Account,undefined,3,8,2,0
3,stl#Customer:First page->Customer:First page->First page:direct to create account page->direct to create account page:Create account page->Create account page:Store information cookies->Store information cookies:Web browerser-cookies storage->Web browerser-cookies storage:check information correctness->check information correctness:Valid information duplication->Valid information duplication:system database account information->system database account information:Check duplication->Check duplication:Create success page->Create success page:Success action->Success action:Delete information cookies->Delete information cookies:Web browerser-cookies storage->Web browerser-cookies storage:check information correctness,Create Account,undefined,3,8,3,0
4,stl#Customer:First page->Customer:First page->First page:direct to create account page->direct to create account page:Create account page->Create account page:Store information cookies->Store information cookies:Web browerser-cookies storage->Web browerser-cookies storage:check information correctness->check information correctness:Valid information duplication->Valid information duplication:system database account information->system database account information:Check duplication->Check duplication:Create success page->Create success page:Success action->Success action:Delete information cookies->Delete information cookies:Web browerser-cookies storage->Web browerser-cookies storage:retrieve information->retrieve information:Create account page->Create account page:Store information cookies,Create Account,undefined,4,9,3,0
5,stl#Customer:First page->Customer:First page->First page:direct to create account page->direct to create account page:Create account page->Create account page:Store information cookies->Store information cookies:Web browerser-cookies storage->Web browerser-cookies storage:check information correctness->check information correctness:Valid information duplication->Valid information duplication:system database account information->system database account information:Check duplication->Check duplication:Create success page->Create success page:Success action->Success action:Customer page,Create Account,undefined,4,6,2,0
6,stl#Customer:First page->Customer:First page->First page:direct to create account page->direct to create account page:Create account page->Create account page:Store information cookies->Store information cookies:Web browerser-cookies storage->Web browerser-cookies storage:check information correctness->check information correctness:Valid information duplication->Valid information duplication:system database account information->system database account information:Check duplication->Check duplication:Information incorrect and redirect back->Information incorrect and redirect back:retrieve information->retrieve information:Create account page->Create account page:Store information cookies,Create Account,undefined,3,8,2,0
7,stl#Customer:First page->Customer:First page->First page:direct to create account page->direct to create account page:Create account page->Create account page:Store information cookies->Store information cookies:Web browerser-cookies storage->Web browerser-cookies storage:check information correctness->check information correctness:Information incorrect and redirect back->Information incorrect and redirect back:retrieve information->retrieve information:Create account page->Create account page:Store information cookies,Create Account,undefined,3,6,1,0
8,stl#Customer:First page->Customer:First page->First page:direct to create account page->direct to create account page:Create account page->Create account page:Store information cookies->Store information cookies:Web browerser-cookies storage->Web browerser-cookies storage:retrieve information->retrieve information:Create account page->Create account page:Store information cookies,Create Account,undefined,3,4,1,0
9,stl#Customer:Create account page->Customer:Create account page->Create account page:Store information cookies->Store information cookies:Web browerser-cookies storage->Web browerser-cookies storage:check information correctness->check information correctness:Valid information duplication->Valid information duplication:system database account information->system database account information:retrieve registered email->retrieve registered email:Send confirm email,Create Account,undefined,1,5,2,0
10,stl#Customer:Create account page->Customer:Create account page->Create account page:Store information cookies->Store information cookies:Web browerser-cookies storage->Web browerser-cookies storage:check information correctness->check information correctness:Valid information duplication->Valid information duplication:system database account information->system database account information:Check duplication->Check duplication:Create success page->Create success page:Success action->Success action:retrieve registered email->retrieve registered email:Send confirm email,Create Account,undefined,2,7,2,0
