id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#User:no activity message->User:no activity message,View social feed,2,0,1,0,0
2,stl#User:Home link->User:Home link->Home link:retrive recent activities->retrive recent activities:Home link->Home link:retrive recent activities,View social feed,5,2,0,2,0
3,stl#User:Home link->User:Home link->Home link:retrive recent activities->retrive recent activities:categorize activities->categorize activities:Show corresponding status->Show corresponding status:no activity message,View social feed,6,1,2,2,0
4,stl#User:Home link->User:Home link->Home link:retrive recent activities->retrive recent activities:categorize activities->categorize activities:activity list,View social feed,5,1,0,3,0
5,stl#User:Home link->User:Home link->Home link:retrive recent activities->retrive recent activities:no activity message,View social feed,4,1,1,1,0
6,stl#User:Home link->User:Home link->Home link:retrive recent activities->retrive recent activities:recent activities,View social feed,4,1,0,2,0
7,stl#User:activity list->User:activity list,View social feed,2,0,0,1,0
