id,path,transactional,path_length,diagram,useCase
1,User->User info page->Save modified user info->Save user info success message,CTRL,4,Modify user information,Modify user information
2,User->User info page->Save modified user info->Save user info success message,INT,4,Modify user information,Modify user information
3,User->User info page->Save modified user info->Invalid input user information,CTRL,4,Modify user information,Modify user information
4,User->User info page->Save modified user info->Invalid input user information,INT,4,Modify user information,Modify user information
5,User->User info page->Save modified user info->User info,CTRL,4,Modify user information,Modify user information
6,User->User info page->Save modified user info->User info,DM,4,Modify user information,Modify user information
7,User->User info page->Save modified user info->User info,EI,4,Modify user information,Modify user information
8,User->Modify User Info->query user info->User info,CTRL,4,Modify user information,Modify user information
9,User->Modify User Info->query user info->User info,DM,4,Modify user information,Modify user information
10,User->Modify User Info->query user info->User info,EI,4,Modify user information,Modify user information
11,User->Modify User Info->query user info->User info page,CTRL,4,Modify user information,Modify user information
12,User->Modify User Info->query user info->User info page,INT,4,Modify user information,Modify user information
