NUM,DM,Attribute_Num,Operation_Num,Class_Num,Top_Level_Classes,Average_Depth_Inheritance_Tree,Average_Number_Of_Children_Per_Base_Class,Number_Of_Inheritance_Relationships,Depth_Inheritance_Tree,para_num,usage_num,real_num,assoc_num,externaloper_num,objectdata_num,avg_operation,avg_attribute,avg_parameter,avg_usage,avg_real,avg_assoc,avg_instVar,weightedoper_num,method_size,DET,RET,ILF,EIF,OBJ,NOET,NOAAE,NORT,NEM,NSR, NOA,WMC,MPC,DIT,NIVPC,NUMS,RR,NTLC,ANWMC,ADIT,NOCPBC,NOC,NOIR,NOUR,NORR,NOM,NOP,NOCA,NOASSOC,ANMC,ANPC,ANCAC,ANASSOCC,ANRELC,NOC,NOAPC,NODET,NORET,NOA,NOMPC,NPPM,NMT
1,domain_model,0,37,19,19,0,0,0,0,0,0,0,100,19,0,1.9473684210526316,0,0,0,0,5.2631578947368425,0,5.699999999999998,0,0,19,80,77,19,19,0,100,19,19,100,5.699999999999998,1.9473684210526316,0,0,0,0,19,0.29999999999999993,0,0,19,0,0,0,37,0,0,100,1.9473684210526316,0,0,10.526315789473685,10.526315789473685,19,0,19,19,100,1.9473684210526316,0,37
