id,element,NOCH,DIT,CBO,NUMS,NCI,NCIF
1,XlogUtils,0,0,0,0,0,0
2,LinearLayoutCustomised,0,0,0,0,0,0
3,ViewGraphic,0,0,0,0,0,0
