id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#Customer:registration information invalid message->Customer:registration information invalid message,Register as Customer,CTRL;EXTCLL;INT,2,0,4,1,8
2,stl#Customer:successfully save registration information->Customer:successfully save registration information->successfully save registration information:main page->main page:main page,Register as Customer,TRAN_NA,4,1,4,3,16
3,stl#Customer:system error message->Customer:system error message,Register as Customer,CTRL,2,0,6,1,12
4,stl#Customer:system error when saving registration information->Customer:system error when saving registration information,Register as Customer,CTRL,2,1,6,1,12
5,stl#Customer:main page->Customer:main page,Register as Customer,CTRL,2,0,4,1,8
6,stl#Customer:registration page->Customer:registration page->registration page:validate registration information->validate registration information:save customer information->save customer information:system error message,Register as Customer,TRAN_NA,5,1,6,4,30
7,stl#Customer:registration page->Customer:registration page->registration page:validate registration information->validate registration information:save customer information->save customer information:successfully save registration information->successfully save registration information:main page->main page:main page,Register as Customer,TRAN_NA,7,2,5,6,35
8,stl#Customer:registration page->Customer:registration page->registration page:validate registration information->validate registration information:save customer information->save customer information:system error when saving registration information,Register as Customer,TRAN_NA,5,2,6,4,30
9,stl#Customer:registration page->Customer:registration page->registration page:validate registration information->validate registration information:save customer information->save customer information:customer,Register as Customer,TRAN_NA,5,2,5.5,4,27.5
10,stl#Customer:registration page->Customer:registration page->registration page:validate registration information->validate registration information:registration information invalid message,Register as Customer,TRAN_NA,4,1,6,3,24
11,stl#Customer:registration page->Customer:registration page->registration page:validate registration information->validate registration information:duplicate registration information,Register as Customer,TRAN_NA,4,0,7,3,28
12,stl#Customer:registration page->Customer:registration page->registration page:validate registration information->validate registration information:display spinner while saving information,Register as Customer,TRAN_NA,4,0,6.666666666666667,3,26.666666666666668
13,stl#Customer:registration page->Customer:registration page->registration page:validate registration information->validate registration information:customer,Register as Customer,TRAN_NA,4,1,6,3,24
14,stl#Customer:display spinner while saving information->Customer:display spinner while saving information,Register as Customer,CTRL,2,0,6,1,12
15,stl#Customer:duplicate registration information->Customer:duplicate registration information,Register as Customer,CTRL;EXTCLL;INT,2,0,7,1,14
16,stl#Customer:register button->Customer:register button->register button:displays registration page->displays registration page:registration page->registration page:validate registration information->validate registration information:save customer information->save customer information:system error message,Register as Customer,TRAN_NA,7,1,5.833333333333333,6,40.83333333333333
17,stl#Customer:register button->Customer:register button->register button:displays registration page->displays registration page:registration page->registration page:validate registration information->validate registration information:save customer information->save customer information:successfully save registration information->successfully save registration information:main page->main page:main page,Register as Customer,TRAN_NA,9,2,5.125,8,46.125
18,stl#Customer:register button->Customer:register button->register button:displays registration page->displays registration page:registration page->registration page:validate registration information->validate registration information:save customer information->save customer information:system error when saving registration information,Register as Customer,TRAN_NA,7,2,5.833333333333333,6,40.83333333333333
19,stl#Customer:register button->Customer:register button->register button:displays registration page->displays registration page:registration page->registration page:validate registration information->validate registration information:save customer information->save customer information:customer,Register as Customer,TRAN_NA,7,2,5.5,6,38.5
20,stl#Customer:register button->Customer:register button->register button:displays registration page->displays registration page:registration page->registration page:validate registration information->validate registration information:registration information invalid message,Register as Customer,TRAN_NA,6,1,5.8,5,34.8
21,stl#Customer:register button->Customer:register button->register button:displays registration page->displays registration page:registration page->registration page:validate registration information->validate registration information:duplicate registration information,Register as Customer,TRAN_NA,6,0,6.4,5,38.400000000000006
22,stl#Customer:register button->Customer:register button->register button:displays registration page->displays registration page:registration page->registration page:validate registration information->validate registration information:display spinner while saving information,Register as Customer,TRAN_NA,6,0,6.2,5,37.2
23,stl#Customer:register button->Customer:register button->register button:displays registration page->displays registration page:registration page->registration page:validate registration information->validate registration information:customer,Register as Customer,TRAN_NA,6,1,5.8,5,34.8
