id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:success message-->User:success message,Delete Site,CTRL,2,0,6,1,12
2,stl#User:success messsage-->User:success messsage-->success messsage:check existing situation for the new site-->check existing situation for the new site:existing site error message,Delete Site,TRAN_NA,4,0,4.666666666666667,3,18.666666666666668
3,stl#User:success messsage-->User:success messsage-->success messsage:check existing situation for the new site-->check existing situation for the new site:add site information db-->add site information db:success message,Delete Site,TRAN_NA,5,1,4.5,4,22.5
4,stl#User:success messsage-->User:success messsage-->success messsage:check existing situation for the new site-->check existing situation for the new site:add site information db-->add site information db:site information,Delete Site,TRAN_NA,5,2,4,4,20
5,stl#User:existing site error message-->User:existing site error message,Delete Site,CTRL,2,0,6,1,12
6,stl#User:site list-->User:site list-->site list:delete site from db-->delete site from db:success messsage-->success messsage:check existing situation for the new site-->check existing situation for the new site:existing site error message,Delete Site,TRAN_NA,6,1,4.8,5,28.799999999999997
7,stl#User:site list-->User:site list-->site list:delete site from db-->delete site from db:success messsage-->success messsage:check existing situation for the new site-->check existing situation for the new site:add site information db-->add site information db:success message,Delete Site,TRAN_NA,7,2,4.666666666666667,6,32.66666666666667
8,stl#User:site list-->User:site list-->site list:delete site from db-->delete site from db:success messsage-->success messsage:check existing situation for the new site-->check existing situation for the new site:add site information db-->add site information db:site information,Delete Site,TRAN_NA,7,3,4.333333333333333,6,30.333333333333332
9,stl#User:site list-->User:site list-->site list:delete site from db-->delete site from db:site information,Delete Site,TRAN_NA,4,2,4.666666666666667,3,18.666666666666668
10,stl#User:"sites" link-->User:"sites" link-->"sites" link:redirect to a page with the curernt sites list-->redirect to a page with the curernt sites list:site list-->site list:delete site from db-->delete site from db:success messsage-->success messsage:check existing situation for the new site-->check existing situation for the new site:existing site error message,Delete Site,TRAN_NA,8,1,4.285714285714286,7,34.285714285714285
11,stl#User:"sites" link-->User:"sites" link-->"sites" link:redirect to a page with the curernt sites list-->redirect to a page with the curernt sites list:site list-->site list:delete site from db-->delete site from db:success messsage-->success messsage:check existing situation for the new site-->check existing situation for the new site:add site information db-->add site information db:success message,Delete Site,TRAN_NA,9,2,4.25,8,38.25
12,stl#User:"sites" link-->User:"sites" link-->"sites" link:redirect to a page with the curernt sites list-->redirect to a page with the curernt sites list:site list-->site list:delete site from db-->delete site from db:success messsage-->success messsage:check existing situation for the new site-->check existing situation for the new site:add site information db-->add site information db:site information,Delete Site,TRAN_NA,9,3,4,8,36
13,stl#User:"sites" link-->User:"sites" link-->"sites" link:redirect to a page with the curernt sites list-->redirect to a page with the curernt sites list:site list-->site list:delete site from db-->delete site from db:site information,Delete Site,TRAN_NA,6,2,4,5,24
14,stl#User:"sites" link-->User:"sites" link-->"sites" link:redirect to a page with the curernt sites list-->redirect to a page with the curernt sites list:site information,Delete Site,TRAN_NA,4,1,3.3333333333333335,3,13.333333333333334
