id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,User->Civilian or veteran radio button->load first scenario->Scenario,EI,CTRL|DM|EI,4,undefined,1,1,1,Provide Information,Provide Information
2,User->Civilian or veteran radio button->load first scenario->display scenario->Scenario display,EQ,CTRL|INT,5,undefined,2,0,1,Provide Information,Provide Information
