id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#User:Successfully input message->User:Successfully input message,Reserve Inventory,2,1,0,0,0
2,stl#User:Project info page->User:Project info page->Project info page:save project info->save project info:Project info,Reserve Inventory,4,0,3,0,0
3,stl#User:Project info page->User:Project info page->Project info page:save project info->save project info:Successfully input message,Reserve Inventory,4,1,2,0,0
4,stl#User:Project info page->User:Project info page->Project info page:save project info->save project info:search results list,Reserve Inventory,4,1,2,0,0
5,stl#User:search results list->User:search results list,Reserve Inventory,2,1,0,0,0
