id,path,functional,transactional,path_length,diagram,useCase
1,User->credential input page->query linkedin->LinkedIn,FUNC_NA,CTRL|EXTIVK,undefined,Sign in social media accounts,Sign in social media accounts
2,User->credential input page->query facebook info->Facebook,FUNC_NA,CTRL|EXTIVK,undefined,Sign in social media accounts,Sign in social media accounts
3,User->credential input page->query google plus info->Google plus,FUNC_NA,CTRL|EXTIVK,undefined,Sign in social media accounts,Sign in social media accounts
4,User->social media login buttons->display crendential input page->credential input page,EQ,CTRL|INT,undefined,Sign in social media accounts,Sign in social media accounts
5,Facebook->query facebook info->sign in error message,FUNC_NA,CTRL|EXTCLL|INT,undefined,Sign in social media accounts,Sign in social media accounts
6,Google plus->query google plus info->sign in error message,FUNC_NA,CTRL|EXTCLL|INT,undefined,Sign in social media accounts,Sign in social media accounts
7,LinkedIn->query linkedin->sign in error message,FUNC_NA,CTRL|EXTCLL|INT,undefined,Sign in social media accounts,Sign in social media accounts
