id,path,functional,transactional,path_length,diagram,useCase
1,User->Coupon receiving page->Choose a category or not->Category list,EQ,CTRL|INT,undefined,Save it for lateer,Save it for lateer
2,User->Coupon receiving page->Choose a category or not->Random coupoon pool,EI,CTRL|DM|EI,undefined,Save it for lateer,Save it for lateer
3,User->Coupon receiving page->Choose a category or not->Create a category->Category list,EQ,CTRL|INT,undefined,Save it for lateer,Save it for lateer
