C:\Users\Kan Qi\Documents\ResearchSpace\Repositories\577 projects\fall2014\projects\team15\team15a\team15a\Gotrla App
-C:\Users\Kan Qi\Documents\ResearchSpace\Repositories\577 projects\fall2014\projects\team15\team15a\team15a\Gotrla App\cloc_report.txt
-C:\Users\Kan Qi\Documents\ResearchSpace\Repositories\577 projects\fall2014\projects\team15\team15a\team15a\Gotrla App\effort_report.txt
-C:\Users\Kan Qi\Documents\ResearchSpace\Repositories\577 projects\fall2014\projects\team15\team15a\team15a\Gotrla App\fileList.txt
C:\Users\Kan Qi\Documents\ResearchSpace\Repositories\577 projects\fall2014\projects\team15\team15a\team15a\Gotrla App\Gotrla Mobile App Code
-C:\Users\Kan Qi\Documents\ResearchSpace\Repositories\577 projects\fall2014\projects\team15\team15a\team15a\Gotrla App\Gotrla Mobile App Code\.DS_Store
-C:\Users\Kan Qi\Documents\ResearchSpace\Repositories\577 projects\fall2014\projects\team15\team15a\team15a\Gotrla App\Gotrla Mobile App Code\filelist.txt
C:\Users\Kan Qi\Documents\ResearchSpace\Repositories\577 projects\fall2014\projects\team15\team15a\team15a\Gotrla App\Gotrla Mobile App Code\workshop
-C:\Users\Kan Qi\Documents\ResearchSpace\Repositories\577 projects\fall2014\projects\team15\team15a\team15a\Gotrla App\Gotrla Mobile App Code\workshop\.DS_Store
C:\Users\Kan Qi\Documents\ResearchSpace\Repositories\577 projects\fall2014\projects\team15\team15a\team15a\Gotrla App\Gotrla Mobile App Code\workshop\config.xml
-C:\Users\Kan Qi\Documents\ResearchSpace\Repositories\577 projects\fall2014\projects\team15\team15a\team15a\Gotrla App\Gotrla Mobile App Code\workshop\hooks
C:\Users\Kan Qi\Documents\ResearchSpace\Repositories\577 projects\fall2014\projects\team15\team15a\team15a\Gotrla App\Gotrla Mobile App Code\workshop\hooks\README.md
C:\Users\Kan Qi\Documents\ResearchSpace\Repositories\577 projects\fall2014\projects\team15\team15a\team15a\Gotrla App\Gotrla Mobile App Code\workshop\platforms
-C:\Users\Kan Qi\Documents\ResearchSpace\Repositories\577 projects\fall2014\projects\team15\team15a\team15a\Gotrla App\Gotrla Mobile App Code\workshop\platforms\.DS_Store
-C:\Users\Kan Qi\Documents\ResearchSpace\Repositories\577 projects\fall2014\projects\team15\team15a\team15a\Gotrla App\Gotrla Mobile App Code\workshop\platforms\android
-C:\Users\Kan Qi\Documents\ResearchSpace\Repositories\577 projects\fall2014\projects\team15\team15a\team15a\Gotrla App\Gotrla Mobile App Code\workshop\platforms\android\.DS_Store
-C:\Users\Kan Qi\Documents\ResearchSpace\Repositories\577 projects\fall2014\projects\team15\team15a\team15a\Gotrla App\Gotrla Mobile App Code\workshop\platforms\android\android-sdk-macosx 2
C:\Users\Kan Qi\Documents\ResearchSpace\Repositories\577 projects\fall2014\projects\team15\team15a\team15a\Gotrla App\Gotrla Mobile App Code\workshop\platforms\android\android-sdk-macosx 2\.DS_Store
C:\Users\Kan Qi\Documents\ResearchSpace\Repositories\577 projects\fall2014\projects\team15\team15a\team15a\Gotrla App\Gotrla Mobile App Code\workshop\platforms\android\android-sdk-macosx 2\add-ons
C:\Users\Kan Qi\Documents\ResearchSpace\Repositories\577 projects\fall2014\projects\team15\team15a\team15a\Gotrla App\Gotrla Mobile App Code\workshop\platforms\android\android-sdk-macosx 2\platforms
C:\Users\Kan Qi\Documents\ResearchSpace\Repositories\577 projects\fall2014\projects\team15\team15a\team15a\Gotrla App\Gotrla Mobile App Code\workshop\platforms\android\android-sdk-macosx 2\SDK Readme.txt
C:\Users\Kan Qi\Documents\ResearchSpace\Repositories\577 projects\fall2014\projects\team15\team15a\team15a\Gotrla App\Gotrla Mobile App Code\workshop\platforms\android\android-sdk-macosx 2\tools
C:\Users\Kan Qi\Documents\ResearchSpace\Repositories\577 projects\fall2014\projects\team15\team15a\team15a\Gotrla App\Gotrla Mobile App Code\workshop\platforms\android\android-sdk-macosx 2\tools\.DS_Store
C:\Users\Kan Qi\Documents\ResearchSpace\Repositories\577 projects\fall2014\projects\team15\team15a\team15a\Gotrla App\Gotrla Mobile App Code\workshop\platforms\android\android-sdk-macosx 2\tools\android
C:\Users\Kan Qi\Documents\ResearchSpace\Repositories\577 projects\fall2014\projects\team15\team15a\team15a\Gotrla App\Gotrla Mobile App Code\workshop\platforms\android\android-sdk-macosx 2\tools\ant
C:\Users\Kan Qi\Documents\ResearchSpace\Repositories\577 projects\fall2014\projects\team15\team15a\team15a\Gotrla App\Gotrla Mobile App Code\workshop\platforms\android\android-sdk-macosx 2\tools\ant\build.xml
C:\Users\Kan Qi\Documents\ResearchSpace\Repositories\577 projects\fall2014\projects\team15\team15a\team15a\Gotrla App\Gotrla Mobile App Code\workshop\platforms\android\android-sdk-macosx 2\tools\ant\NOTICE
C:\Users\Kan Qi\Documents\ResearchSpace\Repositories\577 projects\fall2014\projects\team15\team15a\team15a\Gotrla App\Gotrla Mobile App Code\workshop\platforms\android\android-sdk-macosx 2\tools\ant\uibuild.xml
