id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,Error Message,boundary,0,2,Login,Login,
2,user interface,boundary,0,2,Login,Login,
3,admin interface,boundary,0,2,Login,Login,
4,User Info,entity,0,1,Login,Login,
5,check login information,control,4,1,Login,Login,
6,username and password interface,boundary,1,1,Login,Login,
7,User,actor,4,0,Login,Login,
