id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,reset password,control,2,1,Forgets password,Forgets password,
2,Email Protocol,actor,0,1,Forgets password,Forgets password,
3,send reset link by email,control,1,1,Forgets password,Forgets password,
4,password reset success message,boundary,0,2,Forgets password,Forgets password,
5,forgot password page,boundary,2,2,Forgets password,Forgets password,
6,Login Info,entity,0,1,Forgets password,Forgets password,
7,display forgot password page,control,1,1,Forgets password,Forgets password,
8,forget password button,boundary,1,1,Forgets password,Forgets password,
9,User,actor,4,0,Forgets password,Forgets password,
