id,path,functional,transactional,path_length,diagram,useCase
1,User->Login page->Redirect to home page->Home page,EQ,CTRL|INT,undefined,Login,Login
2,User->Login page->verify login information->Login invalid message,EQ,CTRL|INT,undefined,Login,Login
3,User->Login page->verify login information->update role->cache,EI,CTRL|DM|EI,undefined,Login,Login
4,User->Login page->verify login information->update role->Login success information,EQ,CTRL|INT,undefined,Login,Login
5,User->Login page->verify login information->user,EI,CTRL|DM|EI,undefined,Login,Login
