id,element,useCase,type,component
1,Student:static map of the tribe's village,View maps of the villege,control,Village Map Page
2,Student:link for the map of the village,View maps of the villege,control,Village Map Page
3,Display static map of the tribe's village:static map of the tribe's village,View maps of the villege,control,Village Map Page
4,link for the map of the village:Display static map of the tribe's village,View maps of the villege,control,Village Map Page
5,stl#Student:static map of the tribe's village,View maps of the villege,Stimulus,undefined
6,stl#Student:link for the map of the village,View maps of the villege,Stimulus,undefined
