NUM,UC,Tran_Num,Activity_Num,Actor_Num,Component_num,Boundary_Num,Control_Num,Entity_Num,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD, Avg_TC, Avg_DETs, Arch_Diff,EI,EO,EQ,FN,SWTI,SWTII,SWTIII
1,src,142,325,0,186,0,0,0,0,0,0,0,142,0,0,0,142,2.4788732394366195,NaN,NaN,3.880281690140845,NaN,0,0,568,142,144.1015999999998,157.1915000000002,174.95459999999957
