id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,Administrator->Edit default attendee list->verify attendee information->Attendee is not available,EQ,CTRL|INT,4,undefined,1,0,1,Create New Project,Create New Project
2,Administrator->Edit default attendee list->verify attendee information->attendee information list,EI,CTRL|DM|EI,4,undefined,1,1,1,Create New Project,Create New Project
3,Administrator->Create a project screen->Verify project information->Project information error,EQ,CTRL|INT,4,undefined,1,0,1,Create New Project,Create New Project
4,Administrator->Create a project screen->Verify project information->Edit default attendee list,EQ,CTRL|INT,4,undefined,1,0,1,Create New Project,Create New Project
5,Administrator->Create a project screen->Verify project information->Project,EI,CTRL|DM|EI,4,undefined,1,1,1,Create New Project,Create New Project
