id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,Destroy Enemy,control,0,1,Update Screen,Update Screen,
2,Updated Army,boundary,0,2,Update Screen,Update Screen,
3,Check for the number of tikimen killed,control,3,0,Update Screen,Update Screen,
4,Updated Minimap,boundary,0,2,Update Screen,Update Screen,
5,User,actor,2,0,Update Screen,Update Screen,
