id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#user:"Make a payment" button->user:"Make a payment" button->"Make a payment" button:Validate information input->Validate information input:Payment information,Make Payment,TRAN_NA,4,2,3.3333333333333335,3,13.333333333333334
2,stl#user:"Make a payment" button->user:"Make a payment" button->"Make a payment" button:Validate information input->Validate information input:Notify the user denied transaction->Notify the user denied transaction:User notification,Make Payment,TRAN_NA,5,2,3,4,15
3,stl#user:"Make a payment" button->user:"Make a payment" button->"Make a payment" button:Validate information input->Validate information input:Notify the user denied transaction->Notify the user denied transaction:Denied transaction message,Make Payment,TRAN_NA,5,1,3,4,15
4,stl#user:"Make a payment" button->user:"Make a payment" button->"Make a payment" button:Validate information input->Validate information input:Display a message showing that the payment has been made successfully->Display a message showing that the payment has been made successfully:success message,Make Payment,TRAN_NA,5,2,3,4,15
5,stl#user:success message->user:success message,Make Payment,CTRL;EXTCLL;DM;EI,2,0,2,1,4
6,stl#user:Denied transaction message->user:Denied transaction message,Make Payment,CTRL;EXTCLL;INT,2,0,4,1,8
