id,element,useCase,type,outboundDegree,inboundDegree
1,AllTheAppsLayout_onTouchEvent,src,0,undefined,undefined
2,AppsPanel_stopShrinkedMode,src,0,undefined,undefined
3,AppsPageScroller_stopShrinkedMode,src,0,undefined,undefined
4,PageIndicator_setActiveColor,src,0,undefined,undefined
5,PageIndicator_setInactiveColor,src,0,undefined,undefined
6,AllTheAppsLayout_releaseFloatView,src,0,undefined,undefined
7,AllTheAppsActivity_onCreate,src,0,undefined,undefined
8,AppPagesManager_AppPagesManager,src,0,undefined,undefined
9,AppsPanel_reloadPages,src,0,undefined,undefined
10,AppsPanel_setPageDisplayed,src,0,undefined,undefined
11,AppsPageScroller_setPageDisplayed,src,0,undefined,undefined
12,AppsPageScroller_getTotalPages,src,0,undefined,undefined
13,AppsPageScroller_getGravity,src,0,undefined,undefined
14,AppsPageScroller_setCurrentlyDisplayed,src,0,undefined,undefined
15,AppsPageScroller_requestPageLayout,src,0,undefined,undefined
16,AppPagesManager_getCurrentlyDisplayed,src,0,undefined,undefined
17,AllTheAppsActivity_onCreateOptionsMenu,src,0,undefined,undefined
18,AllTheAppsActivity_onResume,src,0,undefined,undefined
19,AllTheAppsActivity_onPause,src,0,undefined,undefined
20,AppPagesManager_store,src,0,undefined,undefined
21,AllTheAppsActivity_onStart,src,0,undefined,undefined
22,AllTheAppsActivity_onStop,src,0,undefined,undefined
23,AppPagesManager_onReceive,src,0,undefined,undefined
24,AppsLayoutDBHelper_upgrade,src,0,undefined,undefined
25,SystemAppsDBHelper_onCreate,src,0,undefined,undefined
26,AppsPage_onLongClick,src,0,undefined,undefined
27,AppsLayoutPageAdapter_onClick,src,0,undefined,undefined
28,AppsLayoutPageAdapter_onClick,src,0,undefined,undefined
29,AppInfo_isEmpty,src,0,undefined,undefined
30,HorizontallySwipeableLayout_onTouch,src,0,undefined,undefined
31,stl#AllTheAppsLayout_onTouchEvent,src,0,undefined,undefined
32,stl#AllTheAppsActivity_onCreate,src,0,undefined,undefined
33,stl#AllTheAppsActivity_onCreateOptionsMenu,src,0,undefined,undefined
34,stl#AllTheAppsActivity_onResume,src,0,undefined,undefined
35,stl#AllTheAppsActivity_onPause,src,0,undefined,undefined
36,stl#AllTheAppsActivity_onStart,src,0,undefined,undefined
37,stl#AllTheAppsActivity_onStop,src,0,undefined,undefined
38,stl#AppPagesManager_onReceive,src,0,undefined,undefined
39,stl#SystemAppsDBHelper_onCreate,src,0,undefined,undefined
40,stl#AppsPage_onLongClick,src,0,undefined,undefined
41,stl#AppsLayoutPageAdapter_onClick,src,0,undefined,undefined
42,stl#AppsLayoutPageAdapter_onClick,src,0,undefined,undefined
43,stl#HorizontallySwipeableLayout_onTouch,src,0,undefined,undefined
