id,path,functional,transactional,path_length,diagram,useCase
1,Administrator->Suspended Partners List->Reactive Partner->Partner data->Reactive failure,FUNC_NA,TRAN_NA,undefined,Reactive Partner Account,Reactive Partner Account
2,Administrator->Suspended Partners List->Reactive Partner->Partner data->Display search result->Reactive success,FUNC_NA,CTRL|DM|EQ|INT,undefined,Reactive Partner Account,Reactive Partner Account
